+--------+------------------------+-----------------------+--------------------+--------------------+-----------------------+------------------------+--------+---------+------------------------+
| Bin#   |           ZZ           |          ttZ          |       Higgs        |         WZ         |         Other         |         Total          |  data  |  Ratio  |          WWZ           |
|--------+------------------------+-----------------------+--------------------+--------------------+-----------------------+------------------------+--------+---------+------------------------+
| Bin0   |         0 ± 0          |         0 ± 0         |       0 ± 0        |       0 ± 0        |         0 ± 0         |         0 ± 0          | 0 ± 0  |  0 ± 0  |         0 ± 0          |
| Bin1   |    1.721 ± 0.03241     |    2.368 ± 0.08527    |  0.5962 ± 0.2714   |   1.044 ± 0.2473   |    0.3711 ± 0.1125    |      6.1 ± 0.3947      | 0 ± 0  |  0 ± 0  |     7.968 ± 0.4891     |
| Bin2   |    0.5691 ± 0.01837    |    0.4944 ± 0.0399    |  0.1119 ± 0.08832  |   0.3403 ± 0.149   |   0.2685 ± 0.09441    |     1.784 ± 0.2021     | 0 ± 0  |  0 ± 0  |     1.836 ± 0.2442     |
| Bin3   |    0.2034 ± 0.01098    |   0.1421 ± 0.02092    | 0.02765 ± 0.01416  |  0.0758 ± 0.06529  |   0.1202 ± 0.06455    |    0.5692 ± 0.09586    | 0 ± 0  |  0 ± 0  |     0.3611 ± 0.115     |
| Bin4   |   0.08335 ± 0.007056   |   0.06098 ± 0.01321   |       0 ± 0        | 0.07013 ± 0.03452  |   0.07633 ± 0.05138   |    0.2908 ± 0.06368    | 0 ± 0  |  0 ± 0  |    0.0958 ± 0.04395    |
| Bin5   |   0.05757 ± 0.005767   |  0.03317 ± 0.007851   |       0 ± 0        |  0.01105 ± 0.0348  |   0.04746 ± 0.04643   |    0.1493 ± 0.05883    | 0 ± 0  |  0 ± 0  |    0.1069 ± 0.0609     |
| Bin6   |   0.02476 ± 0.003839   |  0.02841 ± 0.006706   |       0 ± 0        | 0.02718 ± 0.01922  |  0.003691 ± 0.002917  |   0.08405 ± 0.02092    | 0 ± 0  |  0 ± 0  |  0.01173 ± 0.0005402   |
| Bin7   |   0.02206 ± 0.003665   |  0.00914 ± 0.004462   |       0 ± 0        |       0 ± 0        | -0.001404 ± 0.001404  |   0.0298 ± 0.005942    | 0 ± 0  |  0 ± 0  |  0.007474 ± 0.0004666  |
| Bin8   |   0.01141 ± 0.002645   |  0.01152 ± 0.004358   |       0 ± 0        |       0 ± 0        |  6.5e-05 ± 0.002031   |    0.023 ± 0.005488    | 0 ± 0  |  0 ± 0  |  0.004583 ± 0.0003698  |
| Bin9   |   0.006797 ± 0.00194   |  0.003158 ± 0.003146  |       0 ± 0        | 0.02693 ± 0.02693  |  0.003126 ± 0.002263  |   0.04001 ± 0.02727    | 0 ± 0  |  0 ± 0  |  0.002917 ± 0.0002789  |
| Bin10  |  0.009193 ± 0.002293   |  0.007887 ± 0.004171  |       0 ± 0        | 0.08172 ± 0.05779  |  0.001186 ± 0.001186  |   0.09999 ± 0.05799    | 0 ± 0  |  0 ± 0  |  0.002344 ± 0.0002705  |
| Bin11  |  0.002702 ± 0.001173   |  0.001567 ± 0.001567  |       0 ± 0        |       0 ± 0        |  0.001438 ± 0.002206  |  0.005706 ± 0.002949   | 0 ± 0  |  0 ± 0  |  0.001665 ± 0.0002076  |
| Bin12  |  0.002407 ± 0.001162   |  0.001567 ± 0.001567  |       0 ± 0        |       0 ± 0        |  0.001469 ± 0.001469  |  0.005442 ± 0.002442   | 0 ± 0  |  0 ± 0  |    0.001 ± 0.000158    |
| Bin13  | 0.0004519 ± 0.0004519  | -0.001726 ± 0.001726  |       0 ± 0        |       0 ± 0        |         0 ± 0         |  -0.001274 ± 0.001785  | 0 ± 0  | -0 ± 0  | 0.0007128 ± 9.481e-05  |
| Bin14  |  0.003057 ± 0.001349   |         0 ± 0         |       0 ± 0        | 0.01359 ± 0.01359  |  0.001404 ± 0.001404  |   0.01805 ± 0.01373    | 0 ± 0  |  0 ± 0  |  0.001013 ± 0.0002099  |
| Bin15  | 0.0009068 ± 0.0006443  |         0 ± 0         |       0 ± 0        |       0 ± 0        |         0 ± 0         | 0.0009068 ± 0.0006443  | 0 ± 0  |  0 ± 0  | 0.0005187 ± 8.017e-05  |
| Bin16  | 0.0004089 ± 0.0004089  |         0 ± 0         |       0 ± 0        |       0 ± 0        |         0 ± 0         | 0.0004089 ± 0.0004089  | 0 ± 0  |  0 ± 0  | 0.0003346 ± 6.447e-05  |
| Bin17  |  0.001286 ± 0.0009322  |  0.001726 ± 0.001726  |       0 ± 0        |       0 ± 0        |         0 ± 0         |  0.003012 ± 0.001962   | 0 ± 0  |  0 ± 0  | 0.0001455 ± 4.872e-05  |
| Bin18  |  0.001966 ± 0.0009882  |         0 ± 0         |       0 ± 0        |       0 ± 0        |         0 ± 0         |  0.001966 ± 0.0009882  | 0 ± 0  |  0 ± 0  | 0.0002184 ± 5.447e-05  |
| Bin19  |         0 ± 0          |         0 ± 0         |       0 ± 0        |       0 ± 0        |         0 ± 0         |         0 ± 0          | 0 ± 0  |  0 ± 0  | 0.0002426 ± 5.748e-05  |
| Bin20  | 0.0004979 ± 0.0004979  |         0 ± 0         |       0 ± 0        |       0 ± 0        |         0 ± 0         | 0.0004979 ± 0.0004979  | 0 ± 0  |  0 ± 0  | 0.0001232 ± 3.897e-05  |
