+--------+----------------------+-----------------------+-----------------------+---------------------+----------------------+----------------------+--------+--------+------------------------+
| Bin#   |          ZZ          |          ttZ          |         Higgs         |         WZ          |        Other         |        Total         |  data  | Ratio  |          WWZ           |
|--------+----------------------+-----------------------+-----------------------+---------------------+----------------------+----------------------+--------+--------+------------------------+
| Bin0   |        0 ± 0         |         0 ± 0         |         0 ± 0         |        0 ± 0        |        0 ± 0         |        0 ± 0         | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin1   |    55.7 ± 0.1567     |   0.4281 ± 0.03638    |    0.3983 ± 0.1729    |   0.3576 ± 0.1052   |   0.1939 ± 0.09288   |    57.08 ± 0.2747    | 0 ± 0  | 0 ± 0  |     1.49 ± 0.2001      |
| Bin2   |   13.42 ± 0.07702    |   0.1243 ± 0.01922    |   0.01239 ± 0.01239   |  0.09686 ± 0.06083  | 0.004406 ± 0.003885  |    13.66 ± 0.1008    | 0 ± 0  | 0 ± 0  |     0.5487 ± 0.131     |
| Bin3   |   4.022 ± 0.04227    |  0.02072 ± 0.008457   |  -0.08563 ± 0.08563   | -0.01359 ± 0.02354  | 0.002937 ± 0.002937  |   3.947 ± 0.09876    | 0 ± 0  | 0 ± 0  |   0.08675 ± 0.04368    |
| Bin4   |   1.512 ± 0.02596    |  0.01554 ± 0.005726   |  0.006197 ± 0.006197  |  0.02718 ± 0.01922  |        0 ± 0         |   1.561 ± 0.03338    | 0 ± 0  | 0 ± 0  |  0.01525 ± 0.0006655   |
| Bin5   |   0.6737 ± 0.01737   |  0.006905 ± 0.003453  |  -0.08563 ± 0.08563   |        0 ± 0        |        0 ± 0         |   0.595 ± 0.08744    | 0 ± 0  | 0 ± 0  |  0.006758 ± 0.0004532  |
| Bin6   |   0.3873 ± 0.01324   |  0.001726 ± 0.001726  | -0.006197 ± 0.006197  |        0 ± 0        |        0 ± 0         |   0.3828 ± 0.01472   | 0 ± 0  | 0 ± 0  |  0.003601 ± 0.0003654  |
| Bin7   |   0.2227 ± 0.01007   | -0.001726 ± 0.001726  |         0 ± 0         |        0 ± 0        |        0 ± 0         |   0.2209 ± 0.01021   | 0 ± 0  | 0 ± 0  |  0.001813 ± 0.0002377  |
| Bin8   |  0.1584 ± 0.008484   |  0.003453 ± 0.002441  |         0 ± 0         |        0 ± 0        |        0 ± 0         |  0.1619 ± 0.008829   | 0 ± 0  | 0 ± 0  |  0.001133 ± 0.0001887  |
| Bin9   |  0.09995 ± 0.006748  |         0 ± 0         |         0 ± 0         |        0 ± 0        |        0 ± 0         |  0.09995 ± 0.006748  | 0 ± 0  | 0 ± 0  | 0.0006524 ± 0.0001005  |
| Bin10  |  0.06537 ± 0.005427  |  0.003453 ± 0.002441  |         0 ± 0         |  0.01359 ± 0.01359  |        0 ± 0         |  0.08242 ± 0.01484   | 0 ± 0  | 0 ± 0  |  0.0005865 ± 0.000135  |
| Bin11  |  0.05429 ± 0.005011  |         0 ± 0         |         0 ± 0         |        0 ± 0        |        0 ± 0         |  0.05429 ± 0.005011  | 0 ± 0  | 0 ± 0  | 0.0004933 ± 0.0001304  |
| Bin12  |  0.04684 ± 0.004642  |         0 ± 0         |         0 ± 0         |  0.05609 ± 0.05609  |        0 ± 0         |   0.1029 ± 0.05628   | 0 ± 0  | 0 ± 0  |   0.04386 ± 0.04366    |
| Bin13  |  0.0231 ± 0.003242   |         0 ± 0         |         0 ± 0         |        0 ± 0        |        0 ± 0         |  0.0231 ± 0.003242   | 0 ± 0  | 0 ± 0  | 0.0001464 ± 4.416e-05  |
| Bin14  |  0.01978 ± 0.003001  |         0 ± 0         |         0 ± 0         |        0 ± 0        |        0 ± 0         |  0.01978 ± 0.003001  | 0 ± 0  | 0 ± 0  | 0.0001464 ± 4.416e-05  |
| Bin15  |  0.01598 ± 0.002687  |         0 ± 0         |         0 ± 0         |        0 ± 0        |        0 ± 0         |  0.01598 ± 0.002687  | 0 ± 0  | 0 ± 0  |  0.0001331 ± 4.21e-05  |
| Bin16  |  0.01344 ± 0.002438  |         0 ± 0         |         0 ± 0         |        0 ± 0        |        0 ± 0         |  0.01344 ± 0.002438  | 0 ± 0  | 0 ± 0  | 0.0001065 ± 3.766e-05  |
| Bin17  |   0.011 ± 0.002177   |         0 ± 0         |         0 ± 0         |        0 ± 0        |        0 ± 0         |   0.011 ± 0.002177   | 0 ± 0  | 0 ± 0  | 5.325e-05 ± 3.261e-05  |
| Bin18  | 0.007049 ± 0.001761  |         0 ± 0         |         0 ± 0         |        0 ± 0        |        0 ± 0         | 0.007049 ± 0.001761  | 0 ± 0  | 0 ± 0  | 0.0001198 ± 3.994e-05  |
| Bin19  | 0.006063 ± 0.001681  |         0 ± 0         |         0 ± 0         |        0 ± 0        |        0 ± 0         | 0.006063 ± 0.001681  | 0 ± 0  | 0 ± 0  | 7.988e-05 ± 3.261e-05  |
| Bin20  | 0.008666 ± 0.002009  |         0 ± 0         |         0 ± 0         |        0 ± 0        |        0 ± 0         | 0.008666 ± 0.002009  | 0 ± 0  | 0 ± 0  | 6.657e-05 ± 2.977e-05  |
| Bin21  |  0.1002 ± 0.006791   | -0.003453 ± 0.002441  |         0 ± 0         |  0.01359 ± 0.01359  |        0 ± 0         |   0.1103 ± 0.01539   | 0 ± 0  | 0 ± 0  | 0.0005858 ± 8.831e-05  |
+--------+----------------------+-----------------------+-----------------------+---------------------+----------------------+----------------------+--------+--------+------------------------+
