+--------+----------------------+----------------------+---------------------+---------------------+-----------------------+----------------------+--------+---------+------------------------+
| Bin#   |          ZZ          |         ttZ          |        Higgs        |         WZ          |         Other         |        Total         |  data  |  Ratio  |          WWZ           |
|--------+----------------------+----------------------+---------------------+---------------------+-----------------------+----------------------+--------+---------+------------------------+
| Bin0   |        0 ± 0         |        0 ± 0         |        0 ± 0        |        0 ± 0        |         0 ± 0         |        0 ± 0         | 0 ± 0  |  0 ± 0  |         0 ± 0          |
| Bin1   |     200 ± 0.3813     |   1.127 ± 0.05761    |   1.205 ± 0.4082    |   0.6538 ± 0.2311   |    0.1828 ± 0.0754    |    203.2 ± 0.6119    | 0 ± 0  |  0 ± 0  |     5.29 ± 0.3805      |
| Bin2   |    33.32 ± 0.1558    |    0.22 ± 0.02431    |  0.08639 ± 0.2156   |   0.2452 ± 0.1156   |   0.01694 ± 0.00815   |    33.89 ± 0.2911    | 0 ± 0  |  0 ± 0  |     0.8151 ± 0.139     |
| Bin3   |    7.88 ± 0.07597    |  0.05484 ± 0.01263   |   0.306 ± 0.1664    |   0.1719 ± 0.1813   |   0.04548 ± 0.03738   |    8.459 ± 0.2606    | 0 ± 0  |  0 ± 0  |    0.2165 ± 0.07611    |
| Bin4   |   2.913 ± 0.04623    |  0.02977 ± 0.009001  |     0 ± 0.01325     |  0.08172 ± 0.05779  |  -0.002807 ± 0.00397  |   3.021 ± 0.07582    | 0 ± 0  |  0 ± 0  |  0.02933 ± 0.0008775   |
| Bin5   |    1.418 ± 0.0324    |   0.0141 ± 0.00565   | -0.09576 ± 0.09576  |  0.04086 ± 0.04086  |         0 ± 0         |    1.377 ± 0.1092    | 0 ± 0  |  0 ± 0  |  0.01278 ± 0.0005393   |
| Bin6   |   0.7554 ± 0.02355   | 0.007834 ± 0.004146  |        0 ± 0        |        0 ± 0        |  0.004211 ± 0.002431  |   0.7674 ± 0.02404   | 0 ± 0  |  0 ± 0  |  0.006294 ± 0.0004093  |
| Bin7   |   0.4566 ± 0.01843   | 0.004701 ± 0.003504  |        0 ± 0        |  0.04086 ± 0.04086  |     0 ± 0.001985      |   0.5022 ± 0.04501   | 0 ± 0  |  0 ± 0  |  0.00344 ± 0.0002737   |
| Bin8   |   0.2616 ± 0.01389   | 0.003134 ± 0.002216  |  0.09576 ± 0.09576  |        0 ± 0        | -0.002807 ± 0.001985  |   0.3576 ± 0.09681   | 0 ± 0  |  0 ± 0  |  0.002627 ± 0.0002633  |
| Bin9   |   0.1786 ± 0.01139   | 0.001567 ± 0.002714  |        0 ± 0        |        0 ± 0        |         0 ± 0         |   0.1802 ± 0.01171   | 0 ± 0  |  0 ± 0  |  0.001575 ± 0.0001783  |
| Bin10  |  0.1279 ± 0.009671   | 0.001567 ± 0.001567  |        0 ± 0        |        0 ± 0        |         0 ± 0         |  0.1295 ± 0.009797   | 0 ± 0  |  0 ± 0  | 0.0009814 ± 0.0001372  |
| Bin11  |  0.09927 ± 0.008601  |        0 ± 0         |        0 ± 0        |        0 ± 0        |         0 ± 0         |  0.09927 ± 0.008601  | 0 ± 0  |  0 ± 0  | 0.0006911 ± 9.154e-05  |
| Bin12  |  0.05587 ± 0.006399  | 0.001567 ± 0.001567  |        0 ± 0        |  0.04086 ± 0.04086  |         0 ± 0         |   0.0983 ± 0.04139   | 0 ± 0  |  0 ± 0  | 0.0009177 ± 0.0002049  |
| Bin13  |  0.03619 ± 0.005124  | 0.001567 ± 0.001567  |        0 ± 0        |        0 ± 0        |         0 ± 0         |  0.03776 ± 0.005358  | 0 ± 0  |  0 ± 0  |  0.000532 ± 0.0001384  |
| Bin14  |  0.02298 ± 0.004068  | 0.001567 ± 0.001567  |        0 ± 0        |        0 ± 0        |         0 ± 0         |  0.02455 ± 0.00436   | 0 ± 0  |  0 ± 0  | 0.0003872 ± 0.0001051  |
| Bin15  |  0.02556 ± 0.004371  |        0 ± 0         |        0 ± 0        |        0 ± 0        |         0 ± 0         |  0.02556 ± 0.004371  | 0 ± 0  |  0 ± 0  | 0.0003387 ± 0.0001008  |
| Bin16  |  0.01958 ± 0.003767  |        0 ± 0         |        0 ± 0        |        0 ± 0        |         0 ± 0         |  0.01958 ± 0.003767  | 0 ± 0  |  0 ± 0  |  0.0001213 ± 4.2e-05   |
| Bin17  |  0.01069 ± 0.002678  |        0 ± 0         |        0 ± 0        | -0.04086 ± 0.04086  |         0 ± 0         |  -0.03018 ± 0.04095  | 0 ± 0  | -0 ± 0  | 0.0001932 ± 9.164e-05  |
| Bin18  |  0.01117 ± 0.002783  |        0 ± 0         |        0 ± 0        |        0 ± 0        |         0 ± 0         |  0.01117 ± 0.002783  | 0 ± 0  |  0 ± 0  |  0.0001569 ± 8.92e-05  |
| Bin19  |  0.01504 ± 0.003366  |        0 ± 0         |        0 ± 0        |        0 ± 0        |         0 ± 0         |  0.01504 ± 0.003366  | 0 ± 0  |  0 ± 0  | 8.488e-05 ± 3.208e-05  |
| Bin20  | 0.006424 ± 0.002081  | 0.001567 ± 0.001567  |        0 ± 0        |        0 ± 0        |         0 ± 0         | 0.007991 ± 0.002605  | 0 ± 0  |  0 ± 0  | 8.488e-05 ± 3.208e-05  |
| Bin21  |  0.1115 ± 0.009027   |        0 ± 0         |        0 ± 0        |  0.1226 ± 0.07077   |         0 ± 0         |   0.234 ± 0.07135    | 0 ± 0  |  0 ± 0  |  0.001184 ± 0.0002113  |
+--------+----------------------+----------------------+---------------------+---------------------+-----------------------+----------------------+--------+---------+------------------------+
